UPC,Item_Number,Quantity_NC,Quantity_AZ,Total,Dealer Price,Sale Price
736676069453,6945-RUG,86,31,117,410.0,
736676069736,6973-RUG,99,99,198,410.0,410.0
736676069743,6974,56,36,92,410.0,
736676072194,7219,0,0,0,893.0,
736676072200,7220,0,0,0,893.0,
736676072224,7222,0,0,0,823.0,
736676072255,7225,0,0,0,823.0,
736676072262,7226,0,0,0,893.0,
736676074167,7416-RUG,0,0,0,823.0,
736676074174,7417,0,0,0,823.0,
736676074198,7419,0,0,0,823.0,
736676083015,8301-RUG,6,11,17,307.0,
736676083039,8303,0,0,0,307.0,
736676083053,8305,3,25,28,334.0,
736676083060,8306,25,13,38,334.0,
736676083114,8311,0,0,0,307.0,
736676083121,8312,15,14,29,334.0,
736676083138,8313,34,23,57,307.0,307.0
736676083213,8321,0,0,0,307.0,307.0
736676083220,8322,0,0,0,334.0,
736676083237,8323,13,18,31,307.0,
736676083299,8329,0,0,0,392.0,
736676083312,8331,9,5,14,349.99,
736676083480,8348,17,31,48,423.0,
736676083497,8349,14,0,14,423.0,
736676083503,8350,0,0,0,423.0,
736676083510,8351,16,22,38,369.0,
736676083527,8352,0,11,11,369.0,
736676083534,8353,6,45,51,369.0,369.0
736676083596,8359,1,17,18,459.99,
736676083602,8360,0,0,0,446.0,
736676083640,8364,0,0,0,469.99,
736676083657,8365,0,0,0,469.99,
736676083664,8366,0,0,0,471.0,
736676083671,8367,0,0,0,449.0,
736676083688,8368,0,0,0,449.0,
736676083695,8369,0,0,0,449.0,
736676083725,8372,0,0,0,380.0,
736676083732,8373,0,0,0,380.0,
736676083749,8374,0,0,0,380.0,
736676083787,8378,0,0,0,492.0,
736676083848,8384,52,65,117,459.99,
736676083855,8385,0,0,0,459.99,
736676083862,8386,0,0,0,459.99,
736676083879,8387,40,21,61,404.99,
736676084005,8400-RUG,0,0,0,410.0,
736676084012,8401,0,0,0,410.0,
736676084029,8402-RUG,0,0,0,410.0,
736676084036,8403-RUG,0,0,0,410.0,
736676084043,8404-RUG,0,0,0,410.0,
736676084050,8405-RUG,0,0,0,410.0,
736676084067,8406,0,0,0,444.99,
736676084081,8408,0,0,0,449.99,
736676084104,8410-RUG,0,0,0,444.99,
736676084111,8411-RUG,0,0,0,444.99,
736676084227,8422,0,0,0,442.0,
736676085002,8500,99,99,198,675.0,
736676085026,8502,3,5,8,675.0,
736676085033,8503-RUG,0,99,99,734.99,
736676085064,8506,12,59,71,89.99,
736676085118,8511-RUG,0,4,4,675.0,
736676085149,8514,57,16,73,746.0,
736676085156,8515,73,31,104,707.0,
736676085163,8516,0,21,21,259.99,
736676085224,8522,1,0,1,867.0,
736676085262,8526,0,0,0,809.99,
736676085293,8529-RUG,99,38,137,686.0,
736676085309,8530,31,13,44,686.0,
736676085323,8532,47,2,49,867.0,
736676085354,8535,0,0,0,746.0,
736676085378,8537,2,2,4,686.0,
736676085385,8538,0,0,0,777.0,
736676085408,8540,16,14,30,819.99,
736676085415,8541,0,0,0,744.99,
736676085422,8542,0,0,0,746.0,
736676085507,8550,99,67,166,809.99,
736676111008,11100,99,99,198,369.0,
736676111121,11112,69,68,137,384.0,
736676111251,11125,99,92,191,444.99,
736676111626,11162,99,32,131,444.99,
736676111985,11198-TLO,44,0,44,394.99,
736676169313,16931,40,33,73,528.0,528.0
736676169320,16932,0,0,0,528.0,
736676169337,16933,0,0,0,528.0,
736676169344,16934,54,0,54,528.0,528.0
736676169504,16950,0,0,0,447.0,
736676169535,16953,20,0,20,581.0,
736676169764,16976,0,13,13,447.0,
736676169771,16977,11,0,11,467.0,
736676171088,17108-RUG,0,0,0,893.0,
736676171101,17110-RUG,0,0,0,893.0,
736676171118,17111,0,0,0,893.0,
736676171217,17121,0,0,0,953.0,
736676171224,17122,0,0,0,953.0,
736676171231,17123,0,0,0,953.0,
736676180257,18025,3,8,11,1409.99,
736676180288,18028,0,0,0,1280.0,
736676180295,18029,0,0,0,1280.0,
736676180424,18042,0,0,0,1280.0,
736676180448,18044,0,0,0,1409.99,
736676180455,18045,0,0,0,1409.99,
736676180462,18046,0,0,0,1409.99,
736676180806,18080,0,0,0,1679.0,
736676180813,18081,17,0,17,1679.0,
736676180837,18083,0,0,0,1679.0,
736676180844,18084,1,0,1,1705.0,
736676180851,18085,0,2,2,1705.0,
736676191000,19100,99,43,142,519.0,
736676191017,19101,69,11,80,519.0,
736676191024,19102,0,99,99,519.0,
736676191055,19105,0,0,0,589.99,
736676191130,19113,0,0,0,549.99,
736676191154,19115,0,0,0,580.0,
736676191161,19116,0,0,0,580.0,
736676191178,19117,0,0,0,580.0,
736676191208,19120,0,0,0,639.99,
736676191215,19121,0,0,0,611.0,
736676191222,19122,0,0,0,668.0,
736676191246,19124,0,0,0,668.0,
736676191260,19126-RUG,84,48,132,668.0,
736676191277,19127-RUG,0,0,0,611.0,
736676191291,19129,0,0,0,684.99,
736676191307,19130-RUG,21,0,21,613.0,
736676191321,19132-RUG,99,99,198,639.99,
736676191345,19134,10,0,10,613.0,
736676191352,19135,0,0,0,613.0,
736676191390,19139-RUG,0,0,0,549.99,
736676193004,19300,99,76,175,672.0,
736676193011,19301,15,9,24,672.0,
736676193028,19302,30,92,122,672.0,
736676193066,19306,0,0,0,724.99,
736676211029,21102,0,0,0,409.99,
736676211333,21133,15,0,15,528.0,
736676211388,21138,0,0,0,409.99,
736676211449,21144,45,5,50,389.99,
736676211524,21152,0,0,0,556.0,
736676211791,21179,0,0,0,399.99,
736676211821,21182,99,74,173,469.99,
736676211869,21186,0,1,1,528.0,
736676211883,21188,58,0,58,444.99,
736676211890,21189,0,0,0,444.99,
736676211968,21196,6,17,23,464.99,
736676211999,21199,0,0,0,394.99,
736676269167,26916,0,0,0,467.0,
736676269174,26917,0,0,0,467.0,
736676269181,26918,0,0,0,467.0,
736676269228,26922,17,43,60,447.0,
736676269235,26923,0,0,0,526.0,
736676269242,26924,0,0,0,526.0,
736676269259,26925,99,99,198,526.0,
736676269266,26926,83,78,161,526.0,
736676269273,26927,0,0,0,526.0,
736676269280,26928,0,0,0,526.0,
736676269297,26929,0,0,0,526.0,
736676269440,26944,0,0,0,447.0,
736676269488,26948,27,0,27,447.0,
736676269518,26951,0,47,47,611.0,
736676269525,26952,0,0,0,611.0,
736676269532,26953,65,99,164,611.0,611.0
736676269655,26965,0,0,0,447.0,
736676269686,26968,0,0,0,447.0,
736676269716,26971,0,0,0,447.0,
736676269730,26973,79,59,138,447.0,
736676269778,26977,0,0,0,489.99,
736676269785,26978,0,0,0,489.99,
736676269815,26981,0,0,0,447.0,
736676269839,26983,48,56,104,673.0,673.0
736676269853,26985,0,1,1,446.0,
736676269860,26986,66,0,66,526.0,
736676269877,26987,0,0,0,509.99,
736676269914,26991,0,0,0,489.99,
736676269938,26993,0,0,0,673.0,
736676269969,26996,0,13,13,734.99,
736676269976,26997,0,0,0,734.99,
736676269983,26998,0,0,0,704.99,699.99
736676311132,31113,37,99,136,291.0,291.0
736676311149,31114,56,0,56,252.0,
736676311200,31120,0,0,0,635.0,
736676311248,31124,0,0,0,479.99,
736676311279,31127,0,0,0,734.99,
736676311361,31136,0,0,0,399.99,
736676311385,31138,0,0,0,439.99,
736676311408,31140,0,0,0,294.99,
736676311439,31143,40,99,139,303.0,
736676311446,31144,0,0,0,429.99,
736676311484,31148,55,6,61,399.99,
736676311521,31152,99,0,99,447.0,
736676311538,31153,0,0,0,494.99,
736676311569,31156,0,0,0,494.99,
736676311576,31157,0,0,0,374.99,
736676311590,31159,0,0,0,303.0,
736676311613,31161,0,39,39,399.99,
736676311668,31166,0,0,0,297.99,
736676311675,31167,0,0,0,324.99,
736676311699,31169,40,17,57,299.99,
736676311712,31171,48,99,147,289.99,284.99
736676311729,31172,0,0,0,349.99,
736676311736,31173,99,0,99,349.99,
736676369188,36918,0,30,30,559.99,
736676369195,36919,0,0,0,559.99,
736676369232,36923,26,80,106,526.0,
736676369249,36924,99,40,139,526.0,
736676369256,36925,0,0,0,526.0,
736676369263,36926,32,4,36,447.0,
736676369485,36948,0,0,0,526.0,
736676371396,37139,0,0,0,827.0,
736676371402,37140-RUG,0,0,0,827.0,
736676371853,37185,0,0,0,1073.0,
736676371860,37186,0,0,0,1073.0,
736676471089,47108,0,0,0,953.0,
736676471171,47117,0,0,0,1073.0,
736676471188,47118,0,0,0,1073.0,
736676471249,47124-RUG,0,0,0,1073.0,
736676471256,47125,0,0,0,1073.0,
736676471300,47130,0,0,0,1073.0,
736676471393,47139,0,0,0,974.0,
736676471706,47170,0,0,0,1073.0,
736676471836,47183,0,0,0,1073.0,
736676471843,47184,0,0,0,1073.0,
736676471898,47189,0,0,0,1073.0,
736676471973,47197,0,0,0,1073.0,
736676471980,47198-RUG,0,0,0,1073.0,
736676056101,5610,0,0,0,883.0,
736676056118,5611,0,0,0,883.0,
736676056149,5614-RUG,0,0,0,883.0,
736676056156,5615-RUG,0,0,0,883.0,
736676571000,57100-RUG,0,0,0,1073.0,
736676571017,57101-RUG,0,0,0,1073.0,
736676571024,57102-RUG,0,7,7,1073.0,
736676571048,57104-RUG,0,0,0,928.0,
736676571055,57105-RUG,0,0,0,928.0,
736676571079,57107-RUG,0,0,0,928.0,
736676571086,57108-RUG,0,0,0,928.0,
736676571093,57109-RUG,0,0,0,928.0,
736676571208,57120-RUG,0,0,0,928.0,
736676571215,57121-RUG,0,0,0,928.0,
736676571222,57122,0,0,0,1073.0,
736676571239,57123,0,0,0,1073.0,
736676571246,57124-RUG,0,0,0,928.0,
736676571253,57125-RUG,0,0,0,928.0,
736676085484,8548,0,0,0,1420.0,
736676085514,8551,99,70,169,809.99,
736676900015,KP-16/8,5,4,9,26.99,
736676900053,BX-1,99,99,198,14.99,
736676900091,MAG/5,5,59,64,20.99,
736676900107,MAG/20,0,74,74,26.99,
736676900121,MAG/762,12,12,24,20.99,
736676900350,90035,0,0,0,33.99,
736676900459,AP-10,0,0,0,20.99,
736676900466,M-10,25,13,38,20.99,
736676900572,JX-1,7,0,7,16.99,
736676900626,M-9,0,0,0,20.99,
736676900763,JMX-1,41,58,99,16.99,
736676900886,P-18/10,9,5,14,26.99,
736676900893,P-17/10,5,17,22,26.99,
736676900909,JHX-1,0,0,0,22.99,
736676900985,KP18/10,28,23,51,26.99,
736676901760,MAG/7744,0,0,0,26.99,
736676902231,BX-1-CLR,0,0,0,16.99,
736676902293,AP10MKIII,0,0,0,20.99,
736676902309,P163,5,7,12,26.99,
736676902316,M10MKIII,0,0,0,20.99,
736676902330,KP18/15,20,9,29,26.99,
736676903252,90325,59,0,59,30.99,
736676903269,90326,11,10,21,30.99,
736676903337,90333,35,13,48,22.99,
736676903382,90338,38,88,126,26.99,
736676903399,90339,0,99,99,26.99,
736676903443,90344,19,19,38,14.99,
736676903450,90345,0,0,0,26.99,
736676903504,90350,10,3,13,30.99,
736676903511,90351,5,9,14,30.99,
736676903528,90352,5,1,6,45.99,
736676903535,90353,5,3,8,49.99,
736676903610,90361,99,99,198,22.99,
736676903634,90363,1,43,44,26.99,
736676903658,90365,0,3,3,26.99,
736676903665,90366,5,0,5,20.99,
736676903689,90368,3,4,7,30.99,
736676903696,90369,0,0,0,30.99,
736676903740,90374,1,2,3,26.99,
736676903825,90382,10,0,10,22.99,
736676903979,90397,5,5,10,22.99,
736676903986,90398,67,0,67,39.99,
736676904044,90404,6,0,6,30.99,
736676904051,90405,5,17,22,26.99,
736676904129,90412,12,28,40,30.99,
736676904167,90416,0,0,0,26.99,
736676904358,90435,3,0,3,26.99,
736676904402,90440,1,0,1,26.99,
736676904488,90448,89,63,152,15.99,
736676904518,90451,26,0,26,34.99,
736676904631,90463,0,28,28,18.99,
736676904846,90484,23,10,33,,
736676904853,90485,16,7,23,26.99,
736676905102,90510,12,4,16,26.99,
736676905126,90512,0,2,2,26.99,
736676905140,90514,0,0,0,26.99,
736676905485,90548,74,0,74,36.99,
736676905492,90549,3,1,4,33.99,
736676905607,90560,3,4,7,26.99,
736676905614,90561,5,0,5,26.99,
736676905621,90562-RUG,4,0,4,26.99,
736676905638,90563,7,0,7,26.99,
736676905737,90573,1,0,1,,
736676905850,90585,0,1,1,20.99,
736676905911,90591-RUG,99,99,198,22.99,
736676905997,90599,30,0,30,20.99,
736676906000,90600,3,3,6,26.99,
736676906178,90617,11,2,13,26.99,
736676906185,90618,1,0,1,26.99,
736676906215,90621,14,7,21,22.99,
736676906260,90626,88,99,187,26.99,
736676906338,90633,15,0,15,26.99,
736676906369,90636-RUG,0,22,22,26.99,
736676906376,90637,99,88,187,26.99,
736676906383,90638,5,26,31,26.99,
736676906390,90639-RUG,3,5,8,26.99,
736676906420,90642,19,11,30,42.99,
736676906437,90643,14,0,14,37.99,
736676906444,90644,21,12,33,37.99,
736676906451,90645,0,0,0,31.99,
736676906468,90646,0,5,5,31.99,
736676906475,90647,9,0,9,37.99,
736676906529,90652,0,0,0,26.99,
736676906673,90667,10,0,10,26.99,
736676906758,90675,0,0,0,26.99,
736676906796,90679,37,1,38,,
736676906819,90681,62,55,117,30.99,
736676906840,90684,0,62,62,42.99,
736676906864,90686,14,10,24,42.99,
736676906895,90689-RUG,51,99,150,,
736676906918,90691,0,0,0,42.99,
736676906949,90694,17,10,27,16.99,
736676906956,90695,0,0,0,16.99,
736676906963,90696,24,2,26,22.99,
736676906970,90697,8,48,56,37.99,
736676907007,90700-RUG,99,0,99,33.99,
736676907014,90701,12,32,44,33.99,
736676907113,90711,0,0,0,52.99,
736676907137,90713,5,15,20,26.99,
736676907144,90714,0,0,0,42.99,
736676907151,90715,0,0,0,26.99,
736676907168,90716,31,18,49,42.99,
736676907281,90728-RUG,0,0,0,26.99,
736676907298,90729,0,0,0,42.99,
736676907304,90730,0,0,0,26.99,
736676907311,90731,0,0,0,42.99,
736676907335,90733,39,24,63,26.99,
736676907342,90734,0,0,0,26.99,
736676907359,90735-RUG,7,0,7,42.99,
736676907366,90736,23,0,23,,
736676909780,90978-RUG,9,13,22,14.99,
736676909797,90979,10,5,15,34.99,
736676590889,59088,94,99,193,,
736676903412,90341,3,8,11,5.19,
736676903641,90364,6,1,7,5.19,
736676904037,90403,5,5,10,6.29,
736676904143,90414,17,2,19,20.99,
736676904150,90415,24,0,24,30.99,
736676904600,90460,0,21,21,9.79,
736676904617,90461,5,0,5,99.99,
736676904624,90462,0,55,55,59.99,
736676904839,90483,0,8,8,9.79,
736676905157,90515,0,0,0,9.79,
736676905164,90516,0,0,0,9.79,
736676906208,90620,5,5,10,6.29,
736676906314,90631,0,99,99,59.99,
736676906345,90634,0,3,3,9.79,
736676906406,90640,0,0,0,6.29,
736676906611,90661,4,5,9,9.79,
736676906680,90668-RUG,3,0,3,6.29,
736676907397,90739,0,0,0,184.99,
736676909872,90987,34,0,34,15.99,
736676900046,90004,5,0,5,28.99,
736676902248,90224,2,2,4,16.99,
736676902262,90226,0,0,0,8.99,
736676902286,90228,2,5,7,13.29,
736676902699,90269,3,0,3,26.99,
736676902705,90270,5,0,5,26.99,
736676902712,90271,0,0,0,26.99,
736676902729,90272,1,5,6,26.99,
736676902736,90273,4,5,9,26.99,
736676902743,90274,0,0,0,26.99,
736676902750,90275,0,0,0,26.99,
736676902767,90276,4,1,5,26.99,
736676902781,90278,8,0,8,26.99,
736676902798,90279,0,5,5,26.99,
736676902804,90280,4,4,8,26.99,
736676902811,90281,3,3,6,26.99,
736676902828,90282,5,0,5,26.99,
736676902835,90283,5,1,6,26.99,
736676902842,90284,5,5,10,26.99,
736676902859,90285,1,3,4,26.99,
736676902866,90286,4,2,6,26.99,
736676902873,90287,1,0,1,26.99,
736676902880,90288-RUG,1,0,1,26.99,
736676902897,90289,1,1,2,26.99,
736676902903,90290,0,2,2,26.99,
736676902910,90291,5,5,10,26.99,
736676902927,90292,3,1,4,26.99,
736676902934,90293,3,2,5,26.99,
736676902941,90294,5,0,5,26.99,
736676902958,90295,0,3,3,26.99,
736676903290,90329,9,1,10,6.29,
736676904068,90406,0,1,1,52.99,
736676904075,90407,4,3,7,52.99,
736676904082,90408,2,4,6,52.99,
736676904099,90409,6,1,7,52.99,
736676904105,90410,0,2,2,52.99,
736676904112,90411,5,2,7,52.99,
736676906789,90678,5,4,9,20.99,
736676907205,90720,4,3,7,,
736676907229,90722,0,0,0,,
736676907236,90723,0,0,0,26.99,
736676020218,2021,99,99,198,194.99,179.99
736676020263,2026,99,99,198,194.99,
736676035045,3504,99,99,198,509.99,
736676036417,3641,46,42,88,399.99,369.99
736676037506,3750,0,99,99,280.0,
736676037582,3758,0,99,99,346.0,
736676049394,4939,99,2,101,534.99,
736676086085,8608,99,99,198,443.0,
736676137114,13711,97,48,145,372.0,
736676137152,13715,0,9,9,314.99,
736676085170,8517,0,0,0,734.99,
736676083282,8328,65,0,65,349.99,
736676190003,19000,0,0,0,,
736676190010,19001-RUG,0,0,0,,
736676006830,0683,0,0,0,634.99,
736676032884,3288,0,0,0,254.99,
736676067664,6766,0,0,0,1839.99,
736676058662,5866,0,0,0,887.0,
736676311095,31109,0,1,1,349.99,
736676311101,31110,0,0,0,635.0,
736676068302,6830-RUG,0,0,0,851.0,
794023004892,18651,0,99,99,,
028634703029,SWBAT21H,67,38,105,,
028634708963,SWTK8BCP,21,0,21,,
028634706280,SWTK8CP,37,10,47,,
028634705436,SWA24S,99,99,198,,
028634706174,SWFR2SCP,25,11,36,,
028634700684,SWFRS,73,23,96,,
028634939206,SWHRT9B,71,12,83,,
028634105649,CK5TBS,99,24,123,,
661120999959,1182571,12,16,28,,
661120999973,1182572,24,22,46,,
661120999980,1182573,12,31,43,,
661120265368,1160822,13,20,33,,
661120265382,1168583,65,12,77,,
661120265757,1160825,22,19,41,,
661120265405,1179950,45,5,50,,
661120265429,1179962,51,24,75,,
661120076131,1100073,89,13,102,,
661120413677,1084312,45,27,72,,
,1200646,0,0,0,,
661120748076,1200650,0,0,0,,
082442928494,JRS20H315,1,0,1,1200.0,
082442928524,JRS20H316,0,0,0,1200.0,
082442928500,JRS20H318,0,0,0,1200.0,
082442928562,JRS20H319,0,1,1,1200.0,
082442928548,JRS20H331,0,0,0,1200.0,
082442928555,JRS20H382,8,4,12,1200.0,
082442928579,JRS20P315,1,0,1,1200.0,
082442928609,JRS20P316,0,0,0,1200.0,
082442928647,JRS20P319,1,2,3,1200.0,
082442928623,JRS20P331,0,0,0,1200.0,
082442928593,JRS20P370,1,1,2,1200.0,
082442928630,JRS20P382,12,8,20,1200.0,
011356577979,57797,0,0,0,769.99,
011356577986,57798,0,0,0,769.99,
011356577993,57799,0,0,0,769.99,
011356578006,57800,0,0,0,769.99,
011356578013,57801,0,0,0,769.99,
011356670007,67000,6,23,29,379.99,
011356670014,67001,2,9,11,379.99,
011356670045,67004,10,11,21,379.99,
062654136177,13617,3,22,25,159.99,
062654137754,13775,5,9,14,129.99,
062654137808,13780,0,0,0,129.99,
062654137839,13783,0,99,99,129.99,
062654137853,13785,0,0,0,129.99,
062654137907,13790,0,0,0,129.99,
062654137952,13795,13,7,20,129.99,
062654137976,13797,12,3,15,239.99,
062654138010,13801,50,11,61,159.99,
062654138027,13802,5,10,15,239.99,
062654138058,13805,12,9,21,129.99,
062654138102,13810,0,2,2,129.99,
062654138157,13815,9,9,18,199.99,
062654138232,13823,33,23,56,279.99,
062654138249,13824,50,17,67,354.99,
062654138348,13834,41,18,59,169.99,169.99
062654138362,13836,16,9,25,354.99,
011356184658,18465,0,0,0,1059.99,
011356185181,18518,0,0,0,1159.99,
011356185280,18528,0,0,0,739.99,
011356185297,18529,0,0,0,739.99,
011356188199,18819,0,0,0,369.99,
011356191373,19137,4,0,4,1159.99,
011356191533,19153-SAV,0,0,0,554.99,
011356196569,19656-SAV,0,0,0,804.99,
011356196576,19657,0,0,0,804.99,
011356197399,19739,0,0,0,739.99,
011356197405,19740,0,0,0,554.99,
011356199799,19979,0,0,0,599.99,
062654224348,22434,0,0,0,444.99,
062654224355,22435,0,0,0,444.99,
062654224409,22440,1,1,2,444.99,
011356224484,22448,7,9,16,1279.99,
011356229021,22902,0,1,1,1369.99,
011356229038,22903,2,0,2,1369.99,
011356229700,22970,2,0,2,924.99,
062654247002,24700,13,8,21,264.99,
062654257001,25700,9,19,28,309.99,
062654257254,25725,5,10,15,424.99,
062654257452,25745,7,4,11,479.99,
062654257520,25752,0,0,0,549.99,
062654257957,25795,28,0,28,469.99,
062654267000,26700-SAV,47,3,50,204.99,
062654267024,26702,33,19,52,279.99,
062654267215,26721-SAV,0,0,0,259.99,
062654267246,26724-SAV,0,0,0,314.99,
062654267369,26736,30,39,69,294.99,
062654267376,26737-SAV,32,6,38,294.99,
062654268007,26800-SAV,16,19,35,227.99,
062654287008,28700,4,9,13,222.99,
062654287022,28702,1,11,12,229.99,
062654287176,28717,0,0,0,269.99,
062654287503,28750,0,0,0,354.99,
062654288005,28800,9,0,9,424.99,
062654400001,40000,39,10,49,165.99,
062654400025,40002,8,0,8,169.99,
062654400605,40060,0,0,0,124.99,
062654400612,40061,20,6,26,165.99,
062654402036,40203,80,33,113,124.99,
062654402074,40207,10,2,12,214.99,
062654402104,40210,10,7,17,214.99,
062654451102,45110-SAV,31,20,51,149.99,
062654451201,45120-SAV,14,13,27,227.99,
062654451256,45125,69,0,69,227.99,
011356470010,47001,0,0,0,424.99,
011356470058,47005,22,0,22,564.99,
011356470065,47006,11,12,23,509.99,
011356470072,47007,22,0,22,444.99,
011356470089,47008,27,8,35,499.99,
062654472008,47200,45,17,62,249.99,
062654472152,47215,25,11,36,399.99,
062654472169,47216,2,0,2,306.99,
062654472411,47241,23,11,34,306.99,
062654472480,47248,16,15,31,524.99,
062654472497,47249,18,15,33,419.99,
062654472565,47256,0,0,0,759.99,
011356474001,47400,0,0,0,424.99,
062654477003,47700,0,0,0,324.99,
011356478009,47800,0,0,0,544.99,
011356478016,47801,0,0,0,479.99,
062654507014,50701,23,0,23,214.99,
062654507021,50702,28,0,28,214.99,
011356570000,57000-SAV,0,0,0,799.99,
011356570017,57001,0,0,0,799.99,
011356570024,57002,0,0,0,799.99,
011356570048,57004,9,11,20,799.99,
011356570062,57006,33,13,46,704.99,
011356570079,57007,0,9,9,704.99,
011356570086,57008,25,18,43,684.99,
011356570093,57009,0,0,0,704.99,
011356570192,57019,0,0,0,529.99,
011356570260,57026,0,0,0,724.99,
011356570376,57037,0,0,0,1169.99,
011356570383,57038,0,0,0,674.99,
011356570390,57039,4,5,9,674.99,
011356570406,57040-SAV,7,0,7,674.99,
011356570413,57041,0,0,0,674.99,
011356570420,57042,0,0,0,674.99,
011356570536,57053,0,0,0,749.99,
011356570550,57055-SAV,0,0,0,749.99,
011356570567,57056,16,11,27,749.99,
011356570574,57057,7,9,16,749.99,
011356570611,57061,0,5,5,674.99,
011356570659,57065,9,2,11,674.99,
011356570666,57066,12,7,19,674.99,
011356570673,57067,2,2,4,674.99,
011356570680,57068,0,0,0,674.99,
011356570734,57073,8,5,13,669.99,
011356570758,57075,5,5,10,669.99,
011356570772,57077,6,5,11,749.99,
011356570833,57083,2,3,5,749.99,
011356570864,57086,0,0,0,749.99,
011356570895,57089,0,0,0,749.99,
011356570901,57090,0,0,0,414.99,
011356570918,57091,0,0,0,414.99,
011356570925,57092,0,0,0,414.99,
011356570932,57093,42,68,110,414.99,
011356570949,57094,0,0,0,414.99,
011356570956,57095,99,0,99,414.99,
011356570963,57096,9,0,9,414.99,
011356570970,57097,0,0,0,414.99,
011356570987,57098,98,60,158,414.99,
011356570994,57099,45,7,52,414.99,
011356571007,57100-SAV,52,0,52,469.99,
011356571014,57101,0,0,0,499.99,
011356571021,57102,0,0,0,499.99,
011356571038,57103,0,0,0,499.99,
011356571045,57104,35,30,65,499.99,
011356571052,57105,0,0,0,499.99,
011356571069,57106,0,0,0,499.99,
011356571076,57107,0,0,0,499.99,
011356571083,57108,0,0,0,499.99,
011356571090,57109,0,0,0,499.99,
011356571366,57136,0,3,3,724.99,
011356571373,57137-SAV,2,0,2,684.99,
011356571397,57139,0,0,0,724.99,
011356571403,57140-SAV,9,0,9,799.99,
011356571410,57141,2,4,6,799.99,
011356571700,57170,0,0,0,749.99,
011356571731,57173,10,2,12,674.99,
011356571748,57174,0,0,0,414.99,
011356571755,57175-SAV,44,71,115,414.99,
011356571762,57176,88,56,144,414.99,
011356571779,57177,0,0,0,414.99,
011356571786,57178,29,3,32,414.99,
011356572325,57232,15,2,17,704.99,
011356572332,57233,0,0,0,324.99,
011356572349,57234,0,0,0,324.99,
011356572356,57235,65,0,65,324.99,
011356572363,57236,99,55,154,324.99,
011356572387,57238,0,0,0,324.99,
011356572400,57240,93,29,122,324.99,
011356572417,57241,34,42,76,324.99,
011356572455,57245,0,0,0,324.99,
011356572462,57246,44,24,68,324.99,
011356572509,57250,1,0,1,324.99,
011356572523,57252,6,0,6,324.99,
011356572547,57254,0,0,0,324.99,
011356572554,57255,0,17,17,324.99,
011356572578,57257,0,0,0,359.99,
011356572585,57258,84,0,84,359.99,
011356572592,57259,51,34,85,359.99,
011356572615,57261,64,84,148,359.99,
011356572639,57263,0,9,9,359.99,
011356572646,57264,0,38,38,359.99,
011356572660,57266,54,0,54,359.99,
011356572677,57267,7,0,7,359.99,
011356572691,57269,37,0,37,399.99,
011356572707,57270,23,0,23,399.99,
011356572721,57272,68,24,92,399.99,
011356572738,57273,45,5,50,399.99,
011356572745,57274,0,0,0,399.99,
011356572752,57275,0,0,0,399.99,
