itemNumber,upc,mfgModelNumber,quantity,allocated,onSale,price,currentPrice,retailMap
CN8010623100,696528092001,801-06231-00,0,False,False,3145.99,3145.99,3549.99
CN8010623300,696528092025,801-06233-00,0,False,False,3145.99,3145.99,3549.99
CN8010113200,691328238741,801-01132-00,0,False,False,2381.99,2381.99,2749.99
WCACPCOM45,810025501044,ACP-COM-45,0,True,False,2426.42,2426.42,3285.0
WCACPCOM9,810025501037,ACP-COM-9,0,True,False,2500.28,2500.28,3385.0
WCACPCOM45A,810025501785,ACP-COM-45A,0,True,False,2489.2,2489.2,3370.0
WCACPCOM9A,810025501815,ACP-COM-9A,0,True,False,2636.93,2636.93,3570.0
WCACPCOM45SS,810025501778,ACP-COM-45-SS,0,True,False,2500.28,2500.28,3385.0
WCACPCOM9SS,810025501808,ACP-COM-9-SS,0,True,False,2574.15,2574.15,3485.0
WCACPCOM45ASS,810025501792,ACP-COM-45A-SS,0,True,False,2581.53,2581.53,3495.0
WCACPCOM9ASS,810025501822,ACP-COM-9A-SS,0,True,False,2655.4,2655.4,3595.0
WCACPCP9,810025501051,ACP-CP-9,0,True,False,2500.28,2500.28,3385.0
WCACPFS9ASS,810025501945,ACP-FS-9A-SS,0,True,False,2655.4,2655.4,3595.0
WCCQBFS45,811826025357,CQB-FS-45,0,True,False,2650.45,2650.45,3430.0
CN8010304401,691328238833,801-03044-01,0,False,False,2126.99,2126.99,2399.99
BR012-289114,023614741190,012289114,0,False,False,649.0,649.0,779.99
ILM1911TC,602686264006,ILM1911TC,0,True,False,1109.4,1109.4,0.0
ILM200,602686313179,ILM200,0,True,False,1324.43,1324.43,0.0
GT34760,609224347603,12108,0,False,False,788.0,788.0,0.0
GT34710,609224347108,12188,0,False,False,117.78,117.78,0.0
GT34556,609224345562,12119,0,False,False,730.0,730.0,0.0
GT34783,609224347832,12129,0,True,False,452.0,452.0,0.0
GT34800,609224348006,12217,0,False,False,161.11,161.11,0.0
GT34801,609224348013,12216,0,False,False,161.11,161.11,0.0
GT88894,609728888947,12183,2,False,False,73.03,73.03,0.0
GT88895,609728888954,12177,0,False,False,125.56,125.56,0.0
GT88896,609728888961,12178,0,False,False,125.56,125.56,0.0
GT88921,609728889210,12172,2,False,False,59.77,59.77,0.0
GT34756,609224347566,12225,1,False,False,15.29,15.29,0.0
GT88932,609728889326,12174,2,False,False,55.17,55.17,0.0
NONAA380GUARD,744253000942,NAA-380GUARDIAN,0,True,False,383.48,383.48,0.0
NONAABWC,744253000355,NAA-BWC,0,True,False,306.78,306.78,0.0
NONAABWCA,744253000379,NAA-BWCA,0,True,False,332.35,332.35,0.0
NONAABWCPVD,744253003127,NAA-BWC-PVD,0,True,False,342.57,342.57,0.0
NONAABWM,744253000430,NAA-BWM,0,True,False,253.61,253.61,0.0
NONAABWMPVD,744253003110,NAA-BWM-PVD,0,True,False,286.33,286.33,0.0
NONAA32GUARDIAN,744253000836,NAA-32GUARDIAN,0,True,False,332.35,332.35,0.0
NONAAMML,744253000577,NAA-MML,0,False,False,245.43,245.43,0.0
NONAAMMM,744253000591,NAA-MMM,0,True,False,291.44,291.44,0.0
NONAAMMTL,744253000638,NAA-MMTL,0,True,False,270.99,270.99,0.0
GT88933,609728889333,12169,2,False,False,62.07,62.07,0.0
GT34722,609224347221,12181,0,False,False,73.03,73.03,0.0
GT34721,609224347214,12196,2,False,False,59.77,59.77,0.0
GT34716,609224347160,12198,0,False,False,59.77,59.77,0.0
GLPA343S103MOSG,764503033186,PA343S103MOSGF,0,True,False,624.0,624.0,709.0
EOVUDU1-6FFPSR1,672294110002,VDU1-6FFSR1,0,False,False,943.35,943.35,1329.0
EOG45STSTAN,672294300472,G45.STSTAN,0,False,False,489.0,489.0,659.0
DERFTMH16-0,848456000324,RFTMH16-0,0,True,False,511.36,511.36,0.0
FN20-100063,845737008444,20-100063,2,False,False,43.0,43.0,54.99
FN66836,845737001605,66836,3,False,False,599.0,599.0,699.0
FN3866100320,818513002523,3866100320,0,False,False,35.0,35.0,44.99
FN3868929352,845737003388,3868929352,0,True,False,1074.0,1074.0,1249.0
FN47694-4,845737002510,47694-4,1,False,False,43.0,43.0,54.99
HK226350,642230252264,226350,0,False,False,133.0,133.0,0.0
HK234268S,642230244306,234268S,0,False,False,32.0,32.0,0.0
HK234391,642230251571,234391,2,False,False,197.0,197.0,0.0
HK245602,642230255739,245602,0,False,False,197.0,197.0,0.0
HK226349,642230253810,226349,0,False,False,197.0,197.0,0.0
HK226347,642230253803,226347,0,False,False,197.0,197.0,0.0
HK214854S,642230243996,214854S,2,False,False,32.0,32.0,0.0
HK215610S,642230251809,215610S,0,False,False,59.0,59.0,0.0
HNH004GBA,619835016577,H004GBA,0,True,False,982.61,982.61,0.0
HNH004MD3,619835044051,H004MD3,0,True,False,1246.74,1246.74,0.0
HNH004SAT,619835016386,H004SAT,0,True,False,917.39,917.39,0.0
GT34687,609224346873,12202,2,False,False,25.88,25.88,0.0
GT34688,609224346880,12201,0,False,False,104.44,104.44,0.0
GT34715,609224347153,12193,0,False,False,59.77,59.77,0.0
NONAAMMTM,744253000652,NAA-MMTM,0,True,False,291.44,291.44,0.0
GLPA343S103MOSD,764503033063,PA343S103MOSDE,0,True,False,624.0,624.0,709.0
NONAAPUGD,744253001871,NAA-PUG-D,0,True,False,286.33,286.33,0.0
NONAA22LR-CBK,744253000850,NAA-22LR-CBK,0,False,False,265.88,265.88,0.0
MRDE357ASIMB,761226088127,DE357ASIMB,0,True,False,1893.96,1893.96,0.0
MRDE1911USS,761226087274,DE1911USS,0,True,False,841.52,841.52,0.0
MRBE94133RL,761226086864,BE94133RL,0,False,False,547.52,547.52,0.0
MRBE99003RL,761226087816,BE99003RL,0,False,False,547.52,547.52,0.0
MRBE99003RSL,761226087823,BE99003RSL,0,False,False,547.52,547.52,0.0
MRBE99153RL,761226086840,BE99153RL,0,False,False,547.52,547.52,0.0
MRBE99153RSL,761226086857,BE99153RSL,0,False,False,547.52,547.52,0.0
MRBFR44MAG5,761226085683,BFR44MAG5,0,True,False,976.8,976.8,0.0
MRBFR45LC/410,761226028512,BFR45LC/410,0,True,False,1068.41,1068.41,0.0
MRBFR460SW7,761226038184,BFR460SW7,0,True,False,976.8,976.8,0.0
MRDE44TG-TS,761226085539,DE44TG-TS,0,True,False,2431.89,2431.89,0.0
MRBFR500SW7,761226033158,BFR500SW7,0,True,False,1082.5,1082.5,0.0
MRBMCP506,761226087335,BMPC506,0,True,False,413.3,413.3,0.0
MRBOLT4450-L5,761226088936,BOLT4450-L5,0,False,False,175.54,175.54,0.0
MRDE1911C,761226086208,DE1911C,0,True,False,745.49,745.49,0.0
MRDE1911CSS,761226087267,DE1911CSS,0,True,False,793.15,793.15,0.0
MRDE44WTS,761226089445,DE44WTS,0,True,False,2124.04,2124.04,0.0
MRSSEBP22G,761226089056,SSEBP22G,9,False,False,781.87,781.87,0.0
NONAA-1860-250,744253002380,NAA-1860-250,0,True,False,263.83,263.83,0.0
NONAA-1860-250C,744253002397,NAA-1860-250C,0,True,False,319.05,319.05,0.0
NONAA-1860-3,744253001963,NAA-1860-3,0,True,False,263.83,263.83,0.0
NONAA-1860-4,744253001987,NAA-1860-4,0,True,False,263.83,263.83,0.0
MRBMCP446,761226087441,BMCP446,0,True,False,413.3,413.3,0.0
MRDE44PC,761226024149,DE44PC,0,True,False,1818.33,1818.33,0.0
MRDE44CH,761226088400,DE44CH,0,True,False,2381.71,2381.71,0.0
MRDE357TG-TS,761226085607,DE357TG-TS,0,True,False,2386.09,2386.09,0.0
NONAA22M-CBK,744253000867,NAA-22M-CBK,0,False,False,276.1,276.1,0.0
NONAA22MCHG,744253000911,NAA-22MC-HG,0,True,False,291.44,291.44,0.0
NONAA22MCTB,744253002984,NAA-22MC-TB,0,True,False,294.0,294.0,0.0
NONAA22MSC-TW,744253002311,NAA-22MSC-TW,0,False,False,291.44,291.44,0.0
NONAA22MSCHG,744253000935,NAA-22MSC-HG,0,True,False,291.44,291.44,0.0
RI51433,4806015514336,51433,0,True,False,574.15,574.15,0.0
RI51447,4806015514473,51447,0,False,False,468.7,468.7,0.0
RI51110,4806015511106,51110,0,False,False,316.37,316.37,0.0
QQHB300BLK7PIST,850000857155,HB-300BLK-7IN-PISTOL,0,True,False,2399.2,2399.2,2899.0
QQPLAN-B-OMEGA,860248000459,PLAN-B-OMEGA,0,False,False,104.3,104.3,0.0
QQPLAN-B-SAKER,850000857308,PLAN-B-ASR,0,False,False,104.3,104.3,0.0
QQSILTPQUICK762,860248000411,SIL-TP-QUICKIE-762,0,False,False,749.25,749.25,849.0
RE96323,810070685393,R96323,0,False,False,749.7,749.7,0.0
RE96324,810070685409,R96324,0,False,False,801.15,801.15,0.0
RE96328,810070685430,R96328,0,False,False,837.9,837.9,0.0
RE96329,810070685447,R96329,0,False,False,904.05,904.05,0.0
RE96336,810070685621,R96336,0,False,False,749.7,749.7,0.0
RE96339,810070685454,R96339,0,False,False,874.65,874.65,0.0
RE96364,810070685485,R96364,0,False,False,837.9,837.9,0.0
RI51013,4806015510130,51013,0,True,False,147.0,147.0,0.0
RI51108,4806015511083,51108,0,False,False,316.37,316.37,0.0
NONAA-SWC,744253002212,NAA-SWC,0,True,False,373.25,373.25,0.0
MRDE357CH,761226088417,DE357CH,0,True,False,2381.71,2381.71,0.0
NONAA22MTB,744253002977,NAA-22M-TB,0,True,False,264.0,264.0,0.0
BR011-9125005,023614853220,0119125005,0,True,False,1579.0,1579.0,0.0
GLPA343S101MOSG,764503033247,PA343S101MOSGF,0,True,False,624.0,624.0,709.0
GLAP60211,764503602115,AP60211,0,False,False,11.4,11.4,0.0
IWXFD16-BLK,859735005992,XFD16-BLK,0,True,False,1636.0,1636.0,1799.99
IWXFD17-9,856183006007,XFD17-9,0,True,False,1586.0,1586.0,1749.99
IWXFD18,856183006014,XFD18,0,True,False,1586.0,1586.0,1749.99
IWXFD18RS,856183006045,XFD18RS,0,False,False,1636.0,1636.0,1799.99
IWXK300L,856183006090,XK300L,0,False,False,679.0,679.0,749.99
HNH006MS,619835060334,H006MS,0,True,False,814.13,814.13,0.0
HNH006S,619835060310,H006S,0,True,False,814.13,814.13,0.0
HNH006WL2,619835060099,H006WL2,0,True,False,1081.52,1081.52,0.0
HNH006MR327,619835060433,H006MR327,0,False,False,766.3,766.3,0.0
HNH011IF,619835100054,H011IF,0,True,False,2315.22,2315.22,0.0
IWXFD13SBR,856183006854,XFD13SBR,0,True,False,1586.0,1586.0,1749.99
HNH012MR327,619835200150,H012MR327,0,True,False,728.26,728.26,0.0
HNH014-243,619835300010,H014-243,0,True,False,871.74,871.74,0.0
HNH006MLGL,619835060228,H006MLGL,0,True,False,779.35,779.35,0.0
HNH004VD3,619835044068,H004VD3,0,True,False,1258.7,1258.7,0.0
HNH004VL,619835044020,H004VL,0,True,False,522.83,522.83,0.0
HNH006CB2,619835060082,H006CB2,0,True,False,1081.52,1081.52,0.0
HNH006CD3,619835060266,H006CD3,0,True,False,1553.26,1553.26,0.0
HNH006CL,619835060242,H006CL,0,True,False,779.35,779.35,0.0
HNH006CR,619835060297,H006CR,0,True,False,766.3,766.3,0.0
HNH006L,619835060235,H006L,0,True,False,779.35,779.35,0.0
HNH015B-20,619835400109,H015B-20,0,True,False,500.0,500.0,0.0
HNH012MR41,619835200167,H012MR41,0,True,False,728.26,728.26,0.0
IWXB17-9,859735005978,XB17-9,0,True,False,1586.0,1586.0,1749.99
IWXB16L,859735005961,XB16L,0,False,False,1586.0,1586.0,1749.99
IWXB16-BLK,859735005954,XB16-BLK,0,True,False,1636.0,1636.0,1799.99
ILMDB16,752334000170,MDB16,0,False,False,24.71,24.71,0.0
ILMDB4,752334000163,ILMDB4,0,False,False,20.0,20.0,0.0
IWJ941F910,856304004936,J941F910,0,False,False,499.0,499.0,549.99
IWJ941M4010P,856304004950,J941M4010P,10,False,False,19.6,19.6,24.99
ILM170,752334000101,ILM170,0,True,False,1225.18,1225.18,0.0
IWM9ORP10,818004020401,M9ORP10,0,False,False,384.0,384.0,442.99
IWT7B16,818004020364,T7B16,0,True,False,1760.0,1760.0,2024.99
IWT7B1610,818004020456,T7B1610,0,False,False,1760.0,1760.0,2024.99
IWT7F1610,818004020463,T7F1610,0,True,False,1760.0,1760.0,2024.99
IWJ941M916P,856304004844,J941M916P,0,False,False,22.0,22.0,25.99
IWT7G1610,818004020470,T7G1610,0,False,False,1760.0,1760.0,2024.99
ILM140,602686313155,ILM140,0,True,False,1196.84,1196.84,0.0
ILCLP30-15,752334000095,CLP30-15,0,False,False,31.76,31.76,0.0
KACT4543,602686117319,CT4543,0,False,False,324.89,324.89,0.0
KACT9093,602686087315,CT9093,8,False,False,324.89,324.89,0.0
IWXK9,856183006076,XL9,0,False,False,679.0,679.0,749.99
KAK386,602686160124,K386,9,False,False,26.52,26.52,0.0
IWXK516R,856183006106,XK516R,0,False,False,679.0,679.0,749.99
IWXK516L,856183006113,XK516L,0,False,False,679.0,679.0,749.99
IWXK300R,856183006083,XK300R,0,False,False,679.0,679.0,749.99
IWTSM932B,856304004196,TSM932B,0,False,False,24.0,24.0,28.99
IWUPM920,856304004226,UPM920,0,False,False,12.0,12.0,15.99
IWUPM925,856304004219,UPM925,0,False,False,13.0,13.0,16.99
KTSU16ABLK,640832000795,SU16ABLK,0,False,False,493.33,493.33,0.0
GLPA343S101MOSD,764503033131,PA343S101MOSDE,0,True,False,624.0,624.0,709.0
KTSU16AGRN,640832000818,SU16AGRN,0,False,False,553.33,553.33,0.0
KTSU16BBLK,640832000825,SU16BBLK,0,False,False,535.56,535.56,0.0
KTRDB20GRN,640832005981,RDB20GRN,0,False,False,984.44,984.44,0.0
KEKSA2228,611613022282,KSA2228,11,False,False,207.85,207.85,0.0
KAKS520,602686150125,KS520,0,False,False,26.52,26.52,0.0
KAKT9093,602686087056,KT9093,0,True,False,654.04,654.04,0.0
KE035,,,0,False,False,18.82,18.82,0.0
KE035P,,,0,False,False,18.82,18.82,0.0
KE20035,611613200352,KSA20035,0,False,False,370.7,370.7,475.0
KTP32-37,640832001921,P32-37,0,False,False,19.64,19.64,0.0
KTP32BGRN,640832000467,P32BGRN,0,True,False,253.33,253.33,0.0
KTP3AT-37,640832002034,P3AT-37,0,False,False,20.6,20.6,0.0
KTPF9-808,640832001372,PF9-808,10,False,False,24.22,24.22,0.0
KTPLR16TAN,640832004014,PLR16TAN,0,False,False,553.33,553.33,0.0
KTPLR22BLK,640832000405,PLR22BLK,0,False,False,291.11,291.11,0.0
KTPLR22GRN,640832004328,PLR22GRN,0,False,False,351.11,351.11,0.0
KTPLR22TAN,640832004335,PLR22TAN,0,False,False,351.11,351.11,0.0
KTPMR30BTAN,640832003314,PMR30BTAN,0,False,False,371.11,371.11,0.0
KTPLR16BLK,640832000375,PLR16BLK,0,True,False,493.33,493.33,0.0
KTP11-36,640832001112,P11-36,0,False,False,16.99,16.99,0.0
KEKSA2255,611613022558,KSA2255,0,True,False,170.33,170.33,0.0
KTP32BGRY,640832000481,P32BGRY,0,True,False,253.33,253.33,0.0
KTSU16BGRN,640832000955,SU16BGRN,0,False,False,595.56,595.56,0.0
KTSU16BTAN,640832003956,SU16BTAN,0,True,False,595.56,595.56,0.0
KTSU16CABLK,640832000856,SU16CABLK,0,False,False,577.78,577.78,0.0
KTSU16CAGRN,640832004007,SU16CAGRN,0,True,False,637.78,637.78,0.0
KTSU16CGRN,640832003994,SU16CGRN,0,False,False,637.78,637.78,0.0
KTSU16CTAN,640832003963,SU16CTAN,0,True,False,637.78,637.78,0.0
KTSU22CABLK,640832000900,SU22CABLK,0,True,False,366.67,366.67,0.0
KTSU22EBLK,640832000917,SU22EBLK,0,False,False,417.78,417.78,0.0
KTSU16CBLK,640832000832,SU16CBLK,0,False,False,577.78,577.78,0.0
KTRDBCBLK,640832006148,RDBCBLK,0,False,False,860.0,860.0,0.0
KTRFB18BLK,640832007381,RFB18BLK,0,True,False,1402.22,1402.22,0.0
KTRFB18GRN,640832002690,RFB18GRN,0,True,False,1462.22,1462.22,0.0
KTRFB18TAN,640832007480,RFB18TAN,0,True,False,1462.22,1462.22,0.0
KTRFB24BLK,640832003499,RFB24BLK,0,False,False,1604.44,1604.44,0.0
KTRFB24GRN,640832003505,RFB24GRN,0,False,False,1664.44,1664.44,0.0
KTRFB24TAN,640832003482,RFB24TAN,0,False,False,1664.44,1664.44,0.0
KTS2K40GL23BTHC,640832006452,SUB2K40GLK23BTANHC,0,False,False,442.22,442.22,0.0
KTS2K9GL17BTHC,640832004212,SUB2K9GLK17BTANHC,0,True,False,464.44,464.44,0.0
KTS2K40GL22BTHC,640832004120,SUB2K40GLK22BTANHC,0,False,False,442.22,442.22,0.0
KTSU16ATAN,640832003932,SU16ATAN,0,False,False,553.33,553.33,0.0
NONAA-22MC-BWGE,744253002571,NAA-22MC-BWGE,0,True,False,347.69,347.69,0.0
BR011-9115005,023614853183,0119115005,0,True,False,1759.0,1759.0,0.0
SR24261GD,604544670998,24261GD,0,True,False,24.23,24.23,0.0
CN8010118200,840290503993,801-01182-00,5,False,False,1366.99,1366.99,1549.99
CN8010600201,691328235016,801-06002-01,0,False,False,1993.99,1993.99,2249.99
CN8010603601,691328235009,801-06036-01,0,False,False,2082.99,2082.99,2349.99
CN8010601701,,,0,False,False,1948.99,1948.99,2199.99
RUPCC-9CPODG,736676291021,29102,0,False,False,623.64,623.64,0.0
CN8011003200,840290501487,801-10032-00,0,False,False,2126.99,2126.99,2499.99
RUPCC-9CPSG,736676291038,29103,0,False,False,636.02,636.02,0.0
CN8010306800,696528094074,801-03068-00,0,False,False,2126.99,2126.99,2399.99
BF18484,810021510507,18484,0,True,False,5442.0,5442.0,6448.0
CN8010306900,696528094081,801-03069-00,0,False,False,2126.99,2126.99,2399.99
WI535232289,048702016219,535232289,0,False,False,1359.0,1359.0,0.0
BF18485,810021510514,18485,0,True,False,5442.0,5442.0,6448.0
BR035-584294,023614856665,035584294,0,False,False,2159.0,2159.0,0.0
BR035-583297,023614856344,035583297,0,False,False,2009.0,2009.0,0.0
CSCGSKRK91624PB,850002123371,CGS-KRK-9/16X24PISTBK,0,False,False,34.19,34.19,50.0
CSCGS3LUG,850002123128,CGS-3LUG,0,False,False,104.84,104.84,159.0
CSCGSHEKATEDT,850002123357,CGS-HEKATE338-DT,0,False,False,1095.29,1095.29,1280.0
BR051-586490,023614857570,051586490,0,False,False,429.0,429.0,0.0
BR051-583490,023614857549,051583490,0,False,False,699.0,699.0,0.0
BR035-582282,023614856047,035582282,0,False,False,1989.0,1989.0,0.0
BR035-583282,023614856207,035583282,0,False,False,1989.0,1989.0,0.0
BR035-584282,023614856641,03558428,0,False,False,2139.0,2139.0,0.0
CN8010117600,840290503603,801-01176-00,0,False,False,1645.99,1645.99,1899.99
BR035-588282,023614857020,035588282,0,False,False,989.0,989.0,0.0
CN8010118100,840290503986,801-01181-00,5,False,False,1366.99,1366.99,1549.99
CN8010118500,840290504020,801-01185-00,2,False,False,1366.99,1366.99,1549.99
CVCR3904C,043125139040,CR3904C,0,False,False,609.0,609.0,699.0
BR035-584299,023614856672,035584299,0,False,False,2159.0,2159.0,0.0
RUSFAR308WIN20,736676056156,5615,0,False,False,883.0,883.0,0.0
BF18492,810021510583,18492,0,True,False,5442.0,5442.0,6448.0
CN101543127235,810651022876,CA10154-3127235,0,False,False,2830.99,2830.99,3299.99
CN101543137235,810651023071,CA10154-3137235,0,False,False,2830.99,2830.99,3299.99
CN101543129236,810651022883,CA10154-3129236,0,False,False,2830.99,2830.99,3299.99
CN101543139236,810651023088,CA10154-3139236,0,False,False,2830.99,2830.99,3299.99
CN101543159236,810651022982,CA10154-3159236,0,False,False,2830.99,2830.99,3299.99
BF18491,810021510576,18491,0,True,False,5442.0,5442.0,6448.0
CN8010115900,840290501708,801-01159-00,3,False,False,1366.99,1366.99,1549.99
CN8010116700,840290503511,801-01167-00,3,False,False,1428.99,1428.99,1649.99
CN8010116900,840290503535,801-01169-00,0,False,False,1428.99,1428.99,1649.99
CN8010117000,840290503542,801-01170-00,0,False,False,1428.99,1428.99,1649.99
CN8010117100,840290503559,801-01171-00,0,False,False,1428.99,1428.99,1649.99
CN8010117200,840290503566,801-01172-00,1,False,False,1645.99,1645.99,1899.99
CN8010117300,840290503573,801-01173-00,1,False,False,1645.99,1645.99,1899.99
CN8010117400,840290503580,801-01174-00,1,False,False,1645.99,1645.99,1899.99
BF19505,810021511382,19505,0,True,False,13300.0,13300.0,16250.0
BF18486,810021510521,18486,0,True,False,5442.0,5442.0,6448.0
CN8010307203,696528094067,801-03072-03,1,False,False,2126.99,2126.99,2399.99
BEJ32CS11,082442960920,J32CS11,0,True,False,900.0,900.0,1099.0
CN8010116800,840290503528,801-01168-00,0,False,False,1428.99,1428.99,1649.99
BR025-253202,023614856375,025253202,0,True,False,699.0,699.0,0.0
CSCGSNAU57828P,850002123210,CGS-NAU-.578X28-PIST,0,False,False,34.19,34.19,50.0
BR025-252202,023614856986,025252202,0,True,False,679.0,679.0,0.0
BGB14SM759,043125016716,B14SM759,0,False,False,1424.67,1424.67,1699.99
BGB14LM751,043125016655,B14LM751,0,False,False,1424.67,1424.67,1699.99
BNBT-42127,840225709544,BT-42127,0,False,False,32.94,32.94,40.0
BNBT-42120,840225709537,BT-42120,0,False,False,30.59,30.59,38.0
BNBT-420214,840225709735,BT-420214,0,False,False,137.36,137.36,165.0
WI521154102,048702026119,521154102,0,False,False,249.0,249.0,0.0
BR035-584218,023614856658,035584218,0,False,False,2139.0,2139.0,0.0
WI511312291,048702025983,511312291,0,True,False,969.0,969.0,0.0
WI511311291,048702025969,511311291,0,False,False,969.0,969.0,0.0
BR035-555298,023614857259,035555298,0,False,False,1209.0,1209.0,0.0
BGB14S003L,043125016792,B14S003L,0,False,False,831.52,831.52,979.99
BR035-438298,023614857341,035438298,0,True,False,1099.0,1099.0,0.0
BR035-542298,023614857396,035542298,0,True,False,1759.0,1759.0,0.0
BR035-555224,023614855972,035555224,0,False,False,1189.0,1189.0,0.0
BR035-557224,023614855989,035557224,0,False,False,1049.0,1049.0,0.0
BR035-554224,023614852490,035554224,0,False,False,889.0,889.0,0.0
BR035-582218,023614856061,035582218,0,False,False,1989.0,1989.0,0.0
BR018-331304,023614855927,018331304,0,True,False,1659.0,1659.0,0.0
BR018-331303,023614855934,018331303,0,True,False,1659.0,1659.0,0.0
BR035-557298,023614857242,035557298,0,False,False,1089.0,1089.0,0.0
BR035-582294,023614856085,035582294,0,False,False,2009.0,2009.0,0.0
BR035-582298,023614857280,035582298,0,False,False,2009.0,2009.0,0.0
BR035-556298,023614857358,035556298,0,True,False,1929.0,1929.0,0.0
BGB14S002L,043125016785,B14S002L,0,False,False,831.52,831.52,979.99
BGB14S001L,043125016761,B14S001L,0,False,False,831.52,831.52,979.99
BGB14L002L,043125016747,B14L002L,0,False,False,831.52,831.52,979.99
BR018-331305,023614855910,018331305,0,True,False,1659.0,1659.0,0.0
BR018-728306,023614852377,018728306,0,True,False,1969.0,1969.0,0.0
BR011-745321,023614853343,011745321,0,False,False,1449.0,1449.0,0.0
BR011-433321,023614853077,011433321,0,False,False,1099.0,1099.0,0.0
BR011-433621,023614853084,011433621,0,False,False,1159.0,1159.0,0.0
WI525201102,048702026058,525201102,0,False,False,259.0,259.0,0.0
WI525206102,048702026065,525206102,0,False,False,269.0,269.0,0.0
WI525207102,048702026072,525207102,0,False,False,289.0,289.0,0.0
WI525209102,048702026096,525209102,0,False,False,299.0,299.0,0.0
WI521153102,048702026102,521153102,0,False,False,229.0,229.0,0.0
BR025-256202,023614856993,025256202,0,True,False,629.0,629.0,0.0
CSCGSNAU161LP,850002123203,CGS-NAU-16X1L-PIST,0,False,False,34.19,34.19,50.0
BNBT-410111,840225705874,BT-410111,0,False,False,1673.0,1673.0,2183.0
BNBT-42001US,840225709698,BT-42001-US,0,False,False,1954.0,1954.0,2235.0
BNBT-42001USCT,840225709711,BT-42001-US-CT,0,False,False,1954.0,1954.0,2235.0
SFARS6032,706397940621,ARS6032,0,False,False,25.29,25.29,0.0
WBVFP243NR6B,747115451883,VFP243NR6B,5,False,False,852.17,852.17,0.0
BGBPR25-65CM,043125065400,BRP25-65CM,0,False,False,2164.6,2164.6,2499.99
BGBPR25-6CM,043125006120,BPR25-6CM,0,False,False,2164.6,2164.6,2499.99
BGB14SM112,043125016624,B14SM112,0,False,False,742.83,742.83,869.99
BGB14LM118,043125016563,B14LM118,0,False,False,742.83,742.83,869.99
BGB14L001L,043125016730,B14L001L,0,False,False,831.52,831.52,979.99
BGB14LM001L,043125016754,B14LM001L,0,False,False,831.52,831.52,979.99
CVCR3902C,043125139026,CR3902C,0,False,False,609.0,609.0,699.0
CVCR3997,043125039975,CR3997,0,False,False,699.0,699.0,799.0
